BusinessAge_Years,Directors_PersonalCreditScore,AnnualTurnover_GBP,CurrentRatio,DebtToEquityRatio,Industry,HasCCJ,Default_12M
1,495,219999.96227207078,1.998295309600506,2.2619910567438395,Construction,0,1
15,783,1452201.0223400183,2.1050765137967984,0.678048102187366,Logistics & Transport,0,0
2,541,869231.5193030637,0.9331628964010017,0.45918514137840016,Construction,0,1
16,623,1815451.754841847,2.8519620760680664,3.2795776912531838,Logistics & Transport,0,1
8,491,1492359.0364171893,1.758168835000915,3.588177115729178,Logistics & Transport,1,1
13,316,422957.8149334441,2.000240354814748,3.312065041112939,Logistics & Transport,0,1
1,823,1246865.9666906132,2.855293142287123,3.605272769975656,Construction,0,1
16,700,899235.6360764108,2.296536200238317,2.257136687127649,Retail,1,1
7,321,1175636.9749987954,1.1032961823280023,3.2678066718623335,Retail,0,1
5,773,1489234.7905101085,2.270697977452678,1.5977662897252918,Construction,0,0
3,419,1622081.967957392,1.7228985739389673,2.69844465976825,Logistics & Transport,1,1
12,509,1695287.7864931123,1.908576626131588,3.9564585724177412,Construction,0,1
16,605,545251.0054154482,0.5849338232080034,0.9803381229725969,Professional Services,0,0
19,569,110675.41983884748,1.1300880485488447,1.6206090105352144,Logistics & Transport,0,0
5,584,1491624.7335713077,1.3431142441430848,1.972184771509334,Retail,0,1
14,526,257370.26619876045,2.638880023576417,0.6382603993782017,Logistics & Transport,0,0
5,680,664093.1977952869,0.5344774198943459,0.4160505808137215,Retail,0,0
15,759,57443.411542476926,1.7263317836873961,3.335919178654335,Professional Services,0,0
17,306,1379255.490683159,3.2720806112771985,3.909498054027586,Professional Services,0,0
14,328,375907.42236888147,0.8356418496473715,1.678427748935669,Logistics & Transport,0,1
5,332,1327800.6988987334,2.0492731646558333,0.44183436115914776,Logistics & Transport,0,1
12,378,1983898.1034772857,2.859567147172541,0.3566658666932483,Logistics & Transport,1,1
16,758,191708.19963953175,3.32759392256035,3.576141004805165,Logistics & Transport,0,0
16,837,200302.12330534836,2.740329918601154,1.9088755739379517,Logistics & Transport,1,1
7,781,713741.1807000161,2.6616966459332185,1.3481065345933285,Construction,0,1
4,729,1739453.702790117,2.9794642705872874,1.9581989578336583,Construction,0,0
1,584,470283.2441430971,1.838603662932631,1.3413859693001546,Construction,0,1
5,815,752736.7488641777,2.9175335978534993,2.007239523699718,Construction,0,1
10,398,183585.54292261016,0.5238932142363534,3.452269947979954,Logistics & Transport,0,1
5,696,1538152.8179548343,3.2736831661304144,2.409975347142173,Retail,0,1
4,788,846197.3683809297,1.829919528551526,2.809149713959684,Logistics & Transport,0,1
2,338,1530535.0294686435,2.160140563597243,1.5222156373139126,Construction,0,1
10,570,1812035.2964762505,1.264646746744647,2.980172926191023,Construction,0,1
19,456,503888.1368475131,2.7275924985212643,2.699806631029552,Professional Services,0,0
1,374,1624422.2591629052,0.7299074194257464,0.5662917912330201,Logistics & Transport,0,1
5,429,165233.08565259387,3.117907407640506,2.33330712715078,Construction,0,1
13,383,1802752.4069514824,2.9843504870190283,1.1012996356080562,Construction,0,0
4,321,1318998.6677395573,1.1481803487342992,3.235973111571012,Logistics & Transport,0,1
16,758,1754742.1120697856,2.927973194855787,1.761157063021064,Construction,0,0
16,838,50367.3791353347,2.8590731991844445,3.9792682442663,Retail,1,1
2,681,379708.0871941854,2.396649793261847,0.46075170796195875,Retail,0,1
17,739,810030.8054816596,1.6205605306990627,3.1433566646866185,Logistics & Transport,0,1
12,320,790030.6615807012,1.3144962625456036,2.72743676081441,Logistics & Transport,0,1
18,602,492124.2467008458,1.1953507708680502,3.093245439303751,Logistics & Transport,1,1
3,383,794143.2827410402,1.4558268882908214,1.2993662024127797,Logistics & Transport,0,1
1,752,301254.9884004969,3.2106753302975912,2.0190125085913624,Logistics & Transport,1,1
1,686,854884.2020687507,0.7329223279663438,3.206383226922463,Logistics & Transport,0,1
19,806,1614590.9418605652,2.986613828758876,1.0069111933213346,Retail,0,0
11,556,984186.6230515349,1.5466702251254707,0.9815294674757431,Retail,1,1
5,826,85100.17344316922,2.0647981880340747,2.249098717850236,Logistics & Transport,0,1
12,461,871815.8810795324,2.883456900945472,2.1418979601664376,Logistics & Transport,0,0
3,462,102991.28137714611,3.153129641068914,1.2008236346104382,Construction,0,1
1,823,1934174.6508782564,1.534344260217941,1.2624950370468089,Logistics & Transport,1,1
1,570,298535.2208745945,1.8855304438253309,1.1835961365056056,Construction,0,1
8,791,1429992.2363447065,1.7435481944503768,3.1088970417941018,Construction,0,1
10,507,1946913.8296395673,0.5397531005117316,2.6424133756935966,Professional Services,0,1
11,838,1660776.1507498152,1.3878286665759698,3.3464270152999855,Professional Services,0,0
12,359,1413664.981496097,1.8775677011976855,3.904344810424685,Construction,1,1
13,729,1686948.7735264956,1.7332808266413193,1.9492407554607472,Construction,0,0
12,608,1964507.4518582239,2.6657876825470384,0.36010613748125053,Logistics & Transport,0,0
14,819,1261621.7696443826,1.6544108516633096,0.2875600106069382,Construction,1,1
2,326,1140410.3733171867,1.9681293469120107,1.2530936531593146,Construction,0,1
19,498,1275064.3154033986,1.78882577639709,3.7369238984745583,Logistics & Transport,0,0
18,686,1088717.9791850322,2.7218784466831116,2.140530914386412,Logistics & Transport,0,0
3,648,1288423.7565239517,3.0889171969608875,1.1599674127125037,Logistics & Transport,0,0
17,835,927192.3055464906,2.0956672370225427,1.6567504985929764,Retail,0,0
8,677,475964.20662244887,2.8682965825855735,2.434520918878216,Logistics & Transport,0,1
10,826,284482.0916977675,1.3903600460595518,2.6465036667375847,Logistics & Transport,0,0
2,452,183264.82428790777,2.124108830471806,0.7002860881533296,Logistics & Transport,0,1
19,505,563465.7783187402,1.5356898610099172,3.9104235385261865,Construction,0,1
9,754,139940.95045468098,1.7426027767154908,2.2246116852328766,Logistics & Transport,0,0
7,572,1155983.0208428018,2.6972415944380055,0.6291844393898892,Retail,0,0
4,535,603465.4716958646,3.144987446998138,3.585177488049921,Professional Services,0,1
18,820,1657842.8757697127,0.8644861732632962,0.3910898812097723,Construction,1,1
13,800,194769.70232735356,2.4039177694621414,3.6401681893922997,Construction,0,1
11,416,491385.4139658976,2.2464314227333952,3.9866060595270314,Logistics & Transport,0,1
4,685,1473979.9868257844,0.8552451175277956,2.831684016710365,Logistics & Transport,0,1
4,643,1217676.1779478083,1.1356829913203272,3.10474416218856,Professional Services,0,1
10,694,175757.9789358767,1.4330074841980407,1.415481062223197,Logistics & Transport,0,0
5,363,1760616.9414662907,1.0007932124525043,3.7721497256623415,Logistics & Transport,0,1
9,371,1760660.4375110501,1.2311884475730253,2.1658844678226337,Construction,0,1
3,573,694295.607557759,1.3028023965851225,2.956314941730464,Logistics & Transport,1,1
17,619,713791.3945316512,1.5070214991171789,3.70402009205399,Retail,0,0
3,637,1978605.298782839,2.748171358403477,3.9032019063044823,Logistics & Transport,0,1
16,665,1271043.5346066195,2.2157366115518022,3.34949699072703,Professional Services,0,0
4,794,1086067.2151077152,3.4587400158542043,1.281768277229917,Construction,0,1
18,465,1684396.7579262527,1.744207480902413,3.8695353145531213,Professional Services,0,0
17,843,606316.159796767,2.761595221510775,2.54966617184993,Logistics & Transport,0,0
7,310,886906.057122896,3.1144052641296014,3.7295056577726435,Construction,0,1
5,600,572164.5172022516,2.536935479114126,2.736809600675972,Professional Services,0,0
12,401,1588863.6508480264,1.735594221252488,1.29823195120611,Construction,0,0
17,724,1168031.223988675,2.7607838922372587,1.5430956441569823,Logistics & Transport,0,0
13,691,1334708.8867731376,1.1110014133180546,2.246839930701468,Construction,0,0
3,513,541999.1371868427,1.4826564955403971,3.18105788208354,Professional Services,0,1
9,387,479439.3376857645,2.1400557652978662,1.3401319502273064,Construction,0,1
17,700,1002330.5265167304,2.2262281618584447,2.360951547923349,Retail,0,1
17,345,1488253.2107310123,0.5664244264178884,1.447937474947966,Logistics & Transport,0,0
16,762,1074217.5271643123,3.335342566268026,3.281500678076918,Construction,1,1
13,609,113659.07121405378,2.5898818136521697,1.9202395656950066,Professional Services,0,1
19,385,1743675.437324563,1.9871112506956732,0.39921902472625237,Construction,0,0
17,391,176139.44235450658,3.299381703224925,0.7476048337779918,Professional Services,0,0
4,541,1913857.743255467,1.8172866957524856,0.33830820371656595,Retail,0,1
12,301,99026.81864068181,3.4413067108111153,2.047281489455868,Construction,0,1
9,524,1404178.3894548821,2.0368542717304554,0.514715459658086,Logistics & Transport,1,1
19,415,210303.77423797423,0.8428573099939384,0.5451458803075652,Logistics & Transport,0,0
12,402,1825819.3298985222,2.7944029173778318,3.7700882141496703,Professional Services,1,1
9,493,955644.8106398084,2.5366931752335216,3.503354781486616,Professional Services,1,1
7,465,318171.36089318,2.8189601639167603,1.8631377275643273,Logistics & Transport,0,1
14,389,714590.6145902008,3.354326086177043,3.9446407513158026,Logistics & Transport,0,1
19,421,371408.11692618596,2.8294679079530543,0.10072745986558615,Logistics & Transport,0,0
15,442,382634.7275363255,2.3340098066499406,2.4945198794662358,Professional Services,0,0
16,405,1898811.2243343124,3.0719267070825227,2.504069891750293,Logistics & Transport,1,1
5,727,918229.9189553369,2.5197393180635945,1.884027917892564,Construction,0,1
3,604,1588164.4146154511,1.7243571704777692,1.648097094443742,Construction,1,1
12,616,1297230.8442964796,3.15685929272532,1.8759942283743698,Professional Services,0,0
4,308,1369031.406559865,1.1657013823531186,1.7183457007107539,Construction,1,1
16,372,306802.2050204751,2.6439238247261727,2.9489206621809676,Construction,1,1
7,658,506659.67129019706,3.144690364822271,0.6278861963958078,Logistics & Transport,0,0
13,522,1584163.153551152,2.693949559109889,0.8707929603054075,Construction,0,0
10,715,1942994.1026258268,2.591826257161571,0.804021090730452,Professional Services,0,0
7,669,562217.5030673709,2.757914882215508,1.1236352819729318,Retail,0,1
14,563,579559.0912645278,1.895165744901933,2.148507833248175,Logistics & Transport,1,1
5,617,972149.4089812645,3.122512046471078,0.533714114619053,Logistics & Transport,0,1
3,383,1968488.6100681038,1.1103094254082735,3.485860251773366,Logistics & Transport,0,1
11,617,574469.9443616186,0.8821592480010179,1.259709972103042,Logistics & Transport,0,1
11,410,843595.2237868146,1.3565263403555345,0.7338981511279605,Professional Services,0,1
18,550,1788386.0304658383,2.0947321903249794,2.734923107433149,Logistics & Transport,0,0
15,682,55696.013611655915,2.0316853862280144,0.2485365723373452,Construction,0,0
12,306,127543.63172771061,2.96179627302976,2.5178774030092406,Logistics & Transport,0,0
9,758,1227939.7702888774,1.7137059692120522,2.822973879638349,Logistics & Transport,0,1
10,383,1819391.3211900517,1.953033278874526,0.9381744724082047,Construction,0,1
12,507,515770.4877837589,0.5401030497781869,0.2636598864301737,Logistics & Transport,0,1
17,689,965801.4606273825,1.7292177093288172,1.5182168997858536,Logistics & Transport,0,0
6,613,928407.3382327456,2.443322698851026,0.48451749794355226,Professional Services,0,0
7,321,972294.1248862449,0.5465249918797765,0.5542636137260146,Construction,0,1
14,709,1263913.4066730032,1.3426458955587313,1.0916188026349718,Logistics & Transport,0,0
13,814,966000.3378318334,1.1238690778681697,1.2523249060443613,Retail,0,0
8,426,922562.8755787928,0.6259562867287647,2.1668843299835405,Construction,0,1
10,313,974862.419840958,1.9377802697436124,2.745728353461751,Professional Services,1,1
9,311,1202191.510478531,1.0451698796844695,2.411806669393721,Logistics & Transport,0,1
18,386,1097164.6022851488,2.7292446188941404,0.6786053154291155,Logistics & Transport,1,1
2,823,1715565.1954184833,3.0437836512900454,0.7711355265652431,Logistics & Transport,0,1
5,836,146518.86431264988,2.1367555480074434,3.5272000741923666,Logistics & Transport,0,1
5,600,1674968.2893723743,3.445122027563425,2.2775740287500432,Construction,0,1
6,542,1695652.9945928617,1.8514357144117861,3.492757548300987,Retail,0,1
19,421,605570.6419853737,2.0401046306747466,1.54903139414751,Construction,0,0
8,446,952561.3122809087,3.4676532618732505,2.496160028982163,Logistics & Transport,0,1
16,655,905150.0526479993,1.1946453078951464,2.142287322612982,Construction,0,0
13,608,476094.1769905541,3.327637819030716,1.344581610299804,Logistics & Transport,0,0
1,587,823753.8518183171,0.6285126653573397,1.932669950931022,Construction,0,1
17,606,136556.15573316615,1.8391606707895845,2.0597144196250348,Construction,0,1
7,848,591753.0419243821,0.7100105363991973,0.8830068015510465,Professional Services,0,0
13,651,1642530.2421289003,2.687704228740929,1.3285404522692532,Retail,0,0
4,611,604896.4884376503,2.3252268076400533,3.1864980269772047,Logistics & Transport,0,1
4,358,1645503.0040590828,2.619902790402789,3.6715741338710957,Construction,0,1
6,334,1086618.9559786401,1.6234411999040508,1.5031969648266679,Retail,0,1
19,744,1765732.220854262,1.608445802094141,1.2971919006151709,Professional Services,0,0
12,392,1170820.1308156096,0.6359578368826838,0.8612689418303417,Construction,1,1
7,506,107853.03497624265,1.5498348185889195,2.7461155577372667,Retail,0,1
10,652,1367069.404716824,3.2878652067861784,1.3600888364987154,Logistics & Transport,0,1
19,631,137464.45764595887,1.6376796115413468,3.9522232024868353,Retail,0,1
7,458,928664.1870171112,2.99410311866591,1.3701707280494178,Logistics & Transport,0,1
3,323,1862382.0542225724,3.026976514249802,1.6371305824522497,Construction,0,1
13,703,372147.6817088078,1.6197234691377016,2.4530033652269356,Professional Services,0,0
13,815,810251.088236011,2.3959660411885673,3.2265687434460895,Logistics & Transport,0,0
18,663,1473227.602254533,0.7861148068191759,1.9311227948479714,Construction,0,0
8,681,1770404.1843849528,0.8110357422028295,1.7483585317769375,Logistics & Transport,0,1
9,831,1358338.8592478903,0.6459729909851399,3.982987551019752,Retail,0,1
7,451,553437.84567278,2.2430452801253287,0.14092520044578333,Professional Services,0,1
1,719,1365485.3131866215,1.778212932878291,3.5907546265198587,Professional Services,0,1
3,549,628618.9001529755,2.1440970699927204,0.681649221164976,Construction,0,1
13,416,1450936.9981465337,2.0632195715251633,3.1651085772147622,Professional Services,0,0
17,811,1910364.598790829,1.5506089732721908,2.509933083400562,Logistics & Transport,0,0
1,634,1456717.229657262,2.5324202444704187,1.4332044134425592,Construction,0,1
6,717,1732616.980679204,2.775505642749172,3.5081123265319714,Professional Services,0,0
6,594,54102.494192972656,0.5438847766330271,0.15033818912586872,Logistics & Transport,1,1
12,670,1449265.643226609,1.121726899306635,0.9840935430922023,Logistics & Transport,0,1
13,485,1667695.735887238,2.6397076042500105,2.3108819053731904,Logistics & Transport,1,1
13,545,129089.53821212877,1.6598605179015027,1.4710148141938224,Logistics & Transport,0,1
15,567,1749615.5682120495,2.4874518408248245,2.480472231741478,Professional Services,0,0
16,536,550553.7452045893,1.5408879792036752,0.19402975429380062,Construction,0,0
11,829,1347319.5988572077,1.6722654569889113,0.5541898288786788,Professional Services,0,0
5,320,1610692.0140956428,0.9760366210690548,0.595675336851913,Logistics & Transport,0,1
4,819,1342195.8004657433,1.27469305899848,0.8382062190724368,Logistics & Transport,0,0
3,399,229955.3445428516,2.3162352725227615,1.8913926191221169,Logistics & Transport,0,1
19,777,1212826.9617777183,1.7994893339454991,3.033301928219928,Professional Services,1,0
18,597,1121688.13060818,2.8229080488337854,3.631601467922714,Construction,0,1
15,825,1805626.4727448295,3.057754864815028,3.3579528681085598,Retail,0,0
9,633,838267.472806208,2.1249392546502794,0.8678626999251658,Construction,0,1
17,301,676108.1393197478,2.774801876168177,1.8204871536994662,Construction,0,0
14,674,1512208.9906511093,1.42071353958371,0.8777052312582865,Construction,0,0
15,592,854716.8858626235,1.7449136462002346,1.131440085002044,Retail,0,1
1,617,1309887.541259873,2.638333028650493,2.063833227896356,Professional Services,1,1
3,801,1310577.6757429836,1.658635978451092,0.36562519642173785,Logistics & Transport,0,1
16,680,1781676.1755022297,2.2655148054769665,0.9508798854137654,Construction,0,1
11,313,1217450.18452224,1.0561183372475345,3.7479748290977573,Construction,0,1
12,803,1029199.5394258744,2.2993139449114937,1.917853541368107,Professional Services,1,1
10,530,320799.08647320815,3.084541121680681,1.8370074513137016,Logistics & Transport,0,0
16,383,275688.3330234755,3.1059189194702768,0.1568119035299877,Professional Services,0,0
8,429,350927.0523020048,2.673033218988619,1.0648590135275486,Retail,0,1
6,444,385104.5385878343,2.737260137228378,3.478540500330507,Logistics & Transport,0,1
12,327,1293860.3306940862,2.173782335452102,0.7420508702088081,Professional Services,0,0
8,365,1494913.438035428,2.2540042704974743,1.7189872641854123,Logistics & Transport,0,1
4,462,1083483.4697065165,0.900951744231554,0.1558905328813049,Logistics & Transport,1,1
8,528,1666584.5784637076,1.8315775652639035,1.965508378515168,Logistics & Transport,1,1
18,560,1982963.2921305848,1.8523288516590914,0.18198231623224692,Logistics & Transport,0,0
5,748,1649024.6267827442,3.3754935070032204,3.2964772569566194,Professional Services,0,1
9,723,1405020.6286681204,1.7932605878698684,3.316929693199704,Logistics & Transport,0,1
4,759,1088360.763902436,2.148027934708273,3.1721945343792424,Logistics & Transport,1,1
17,600,925263.4897656811,2.0997541978373073,1.205119868675361,Logistics & Transport,0,0
9,602,214565.14206185756,2.4102851511329817,3.3652251510650903,Logistics & Transport,0,1
1,586,828769.0593696473,2.7446984939956875,2.2176927171605505,Logistics & Transport,0,1
13,694,1824762.5417251617,1.1751256285126164,1.5578516245813097,Construction,0,1
16,309,1625644.1283177782,2.0861732572953073,2.5387868428465086,Logistics & Transport,0,1
13,569,471300.16177279,2.9777531219480915,0.14813007963545863,Professional Services,0,0
14,660,959885.1801595709,1.8893441415125345,0.6575474226429334,Professional Services,0,0
3,556,1642610.2449891618,1.335372639120719,2.994944798864025,Logistics & Transport,1,1
6,432,181399.88183176893,2.4641272260688973,1.0522302739929967,Professional Services,0,1
18,575,805415.5420538856,2.971302187397369,2.4322355575821235,Logistics & Transport,0,0
19,812,1711090.411904198,0.689420878782174,1.6019001510098156,Logistics & Transport,0,0
5,612,837600.8351317412,2.8303714502216812,3.4337425373171198,Logistics & Transport,0,1
15,583,201348.55722630967,2.9649437988853133,3.81441969338691,Logistics & Transport,0,0
2,420,1107942.0186378902,1.8845687827658204,3.5459024406437427,Construction,0,1
10,406,1730397.865090676,3.4499169704554022,1.155417979305027,Professional Services,0,0
18,503,1201056.8087586614,2.8601250221219274,0.8572351892797208,Logistics & Transport,1,1
13,464,491244.261017752,2.8209876946869974,1.9502960851208666,Professional Services,0,1
5,604,799267.2592678936,2.7435157232362153,0.1286031882611031,Logistics & Transport,0,1
1,796,927740.5543047677,0.951824309654822,0.20065663216640878,Professional Services,0,1
1,455,1179569.3899500272,1.1516926593590324,2.2578334945297005,Logistics & Transport,0,1
18,666,1530734.5002175954,1.891970394393275,2.1297526762446153,Logistics & Transport,0,0
15,550,242803.55439923904,1.2920130498783977,3.978869757237514,Logistics & Transport,1,1
17,633,1784821.4643842543,1.7457229170021213,0.8871831579186565,Logistics & Transport,0,0
11,810,74003.9208813474,3.1653923297687623,1.1066053237258269,Construction,0,1
17,592,771602.0526147977,2.9729806756378077,0.5428085050725181,Professional Services,1,1
13,319,103469.60444668242,2.3901196354399468,3.678417737649604,Logistics & Transport,0,1
1,581,816299.739423318,3.074361182753311,3.133463853387958,Professional Services,0,1
2,300,1075334.5678029815,2.8513171670517474,3.3071225346817053,Construction,0,1
9,418,1047778.7038339479,1.7869547955226714,3.620778773061584,Professional Services,0,1
3,334,372975.27670511743,1.1031954561498354,2.1471099482307694,Logistics & Transport,0,1
1,497,1309193.994686444,2.0426031200280175,1.8596534466578223,Construction,0,1
16,784,137317.97848410305,2.70868664758565,1.3885267472959044,Retail,0,0
6,358,1535718.29925821,1.8092587961887792,2.3979369959566363,Construction,0,1
17,460,1895956.6462874152,2.5003157293516916,1.871685747480308,Logistics & Transport,0,1
5,505,712549.2129446799,0.7829822788731309,1.861105787761743,Logistics & Transport,0,1
5,311,1058616.7943429472,2.7440142091142103,3.7540186685514416,Logistics & Transport,0,1
6,789,788875.042214688,2.9381408596791863,3.9377229056886076,Construction,1,1
3,575,63085.26109291691,2.6205135673416233,3.206289118385365,Professional Services,0,1
5,541,802455.2806454761,3.401790762579097,3.0513565519630204,Logistics & Transport,0,1
5,515,1593854.5055596256,2.9799561723819212,2.7541768309384955,Construction,0,1
10,550,1212178.2422577895,3.209281183629615,0.7476919241007034,Construction,0,1
10,425,247456.8334995599,3.300713250372944,0.3305127014150526,Construction,1,1
19,516,1701922.0049028809,2.9040439756214256,2.793832628941726,Construction,0,1
17,605,1085616.4225262236,2.522776526019497,2.9422662668006465,Professional Services,0,0
14,484,1691360.5554021185,0.5171557440823679,0.2831946652827452,Logistics & Transport,0,0
9,338,1181431.9616308073,1.897477259669374,3.7194018258925077,Professional Services,0,1
14,522,1141392.4674339828,2.2134868958670832,0.45544849383424235,Logistics & Transport,0,0
1,483,255255.41113417415,1.4120908173439988,1.2150120817076895,Logistics & Transport,0,1
19,794,376351.4796203245,1.4543133407104163,2.7223202699149476,Logistics & Transport,0,0
13,726,1945449.2501683526,3.3834782471304954,0.7625031181774576,Logistics & Transport,0,0
13,477,495549.156171803,3.175132595608238,0.3161219649247533,Logistics & Transport,0,0
4,727,1956031.6300812175,3.0475370165051126,1.3914713077401843,Logistics & Transport,0,0
1,593,1087229.7777223135,1.7180354051183317,3.0872891419351984,Professional Services,0,1
17,450,314788.6417746774,0.5410956512267436,1.7133468480425154,Logistics & Transport,1,1
8,683,243639.29536970126,0.7406667393671422,2.6465943954409634,Professional Services,0,1
2,607,457284.93787619297,1.436589104652811,2.360514479189733,Logistics & Transport,0,1
8,635,1854992.7935494047,0.547228738987031,0.18665207989976362,Retail,0,1
7,674,857592.9374400423,0.5514493457455943,3.955305949478256,Professional Services,0,0
2,307,821096.822586183,3.249809904927233,0.26156954639561225,Logistics & Transport,1,1
3,640,660752.2090868393,2.618475506357162,3.8744306768290917,Professional Services,0,1
18,428,336770.60860484734,1.426867970204458,2.244470295621153,Construction,0,1
12,651,1001309.8345251925,0.8979337328028595,3.8563202055537595,Professional Services,0,1
1,657,303593.17589672044,2.0349071536852312,0.5475390377139583,Construction,0,1
12,816,1679186.4609455387,0.5160384825630934,2.0125932248235014,Construction,0,0
5,794,772274.1232368477,3.315241231574432,0.7610659582776287,Professional Services,0,0
17,385,780866.9571745029,1.7444453581668418,0.2988020203875254,Construction,0,1
16,474,974312.535542154,1.7070048657119983,2.508363548743015,Logistics & Transport,0,0
15,492,916049.0406732156,1.6717808227453466,0.9103553417505966,Professional Services,0,0
15,610,1989973.0474656771,0.7079849911632943,2.3920183713214294,Logistics & Transport,0,0
5,418,1113493.18637569,2.41496671937548,0.5382214796010439,Construction,0,1
14,517,221993.32239024783,2.6990108588850603,1.3947472385875408,Logistics & Transport,0,0
2,726,1233410.8160750135,2.528376192764871,3.148366976407664,Construction,0,1
11,713,345589.3710962659,0.9153064799881829,1.8045009351845318,Retail,0,0
19,413,110328.40722611685,2.2365205041067777,2.548207118099612,Logistics & Transport,0,0
7,444,1942947.1996706338,2.2084534525167614,2.625085968907629,Logistics & Transport,0,1
6,837,1558400.8384923995,3.105232363824146,3.390644671550445,Construction,1,1
2,602,1961212.5352068455,1.637382975126941,1.3671988981859011,Professional Services,1,1
6,644,981862.9736433728,1.6144578309783026,2.7804526940718186,Construction,0,1
18,300,1087902.1857405035,2.3555811761545566,3.850301647480046,Logistics & Transport,0,1
2,446,378257.06404230394,2.399217960498539,2.9479490039956855,Retail,0,1
18,586,531469.4820017919,1.907855681977371,2.010494859199204,Construction,0,0
15,352,1685170.969060515,1.8291780869912633,2.559798033518524,Logistics & Transport,0,1
19,603,744562.0118793086,1.982443011913648,2.984763301276122,Logistics & Transport,0,0
2,368,1662289.198903017,3.0831358985099357,2.4878754862061023,Construction,1,1
6,660,1432576.762359712,1.88350070376173,0.16503567261037272,Logistics & Transport,0,1
1,519,395483.30428013776,3.319795375909467,0.8596166409801808,Logistics & Transport,0,1
15,460,1039520.4139334972,2.012011290788978,3.2608260471403177,Professional Services,0,1
10,388,1370905.2769614977,3.347602079542674,1.1633375245186903,Logistics & Transport,0,1
19,458,508322.56886745896,2.998495705607227,2.9530922662884223,Professional Services,0,0
17,788,1669842.5955141499,1.5872939678474873,1.551268839442625,Logistics & Transport,0,0
5,623,1112413.9322131143,3.090924263889848,2.1353488798159783,Professional Services,0,1
4,680,372221.99836307624,0.8301898526033457,0.3650958692956744,Professional Services,0,1
10,401,1186819.6310209748,3.2751415260290435,0.8067796880938672,Logistics & Transport,0,0
17,793,1999441.9181040323,2.394930545248675,3.8330681577250147,Construction,0,0
10,318,343516.9087436564,0.6631722455669335,3.5715384084429647,Logistics & Transport,0,1
17,753,1642676.01373308,2.4327701709524345,2.6438729325062957,Professional Services,0,0
5,781,454252.556215738,3.4227429624342682,1.8926139298043758,Professional Services,0,0
2,696,1575657.2424471702,0.7094019638438868,2.7354690422913728,Construction,1,1
6,578,1482426.950086756,2.164063129340259,2.512580127466362,Construction,0,1
2,664,635954.3019208431,2.7433830492781173,2.3173537968579874,Logistics & Transport,1,1
13,630,685355.0792506771,2.930775760098594,0.3307905802678131,Professional Services,1,1
11,643,1595416.7143276923,1.7414823959623875,2.567930181579877,Logistics & Transport,0,0
11,754,949818.7481802596,1.112499677504729,3.0987881738275567,Logistics & Transport,0,0
16,364,1475095.155988027,0.6270268363171515,3.9769184531177446,Construction,1,1
11,375,338569.0873633778,2.239178471291674,0.14320635511780774,Logistics & Transport,0,1
19,442,1712487.6747080293,1.8587332108028325,2.9476764679116387,Professional Services,0,0
15,772,1436225.1975305222,3.346233185449133,2.329978332150324,Logistics & Transport,1,1
16,716,1818538.477227926,0.6818147231447294,1.7928034867157312,Construction,0,0
11,604,308126.1391181963,2.5561860303380173,0.5975236808283464,Logistics & Transport,0,0
16,796,1206378.2757031654,0.5748986663601715,1.6954320796760174,Logistics & Transport,0,0
8,590,1218285.1408286341,1.0143025301316282,1.4820710136459276,Construction,0,1
4,401,739248.4440662258,1.8607369997685024,1.2810365670170947,Retail,0,1
8,566,944009.5279100527,1.8646173284086047,2.95043053095661,Professional Services,0,1
4,302,124064.04841521427,2.5571016288009316,2.832829533008629,Logistics & Transport,0,1
3,384,1504427.0753226734,3.23063910460327,2.397178354825555,Logistics & Transport,0,1
3,627,1121178.8348361894,2.4170964767447627,3.7607927718441516,Professional Services,0,1
18,749,162595.05114488886,3.3606052935545265,1.4644320983053325,Construction,0,0
19,753,1377473.9912729468,3.1448469196339928,1.0508275570697003,Logistics & Transport,0,0
19,520,960225.0506008165,2.2534993865923707,2.6580229210837585,Professional Services,0,0
5,453,117199.45587875,3.0013758527564818,0.8753748376558714,Professional Services,0,1
18,311,1940735.067353786,2.427732830970902,1.328540978015356,Retail,0,0
10,432,1900768.679024409,0.7356734927711814,0.9759495162920508,Retail,1,1
6,603,1050159.7114870353,2.7216941697785297,0.36969891410215483,Professional Services,0,0
1,592,232661.2203765249,0.7847253238020386,3.327245092379126,Logistics & Transport,0,1
5,599,1521511.382117254,2.2822483417091375,1.0927081173944786,Logistics & Transport,0,1
9,342,1009265.6452061717,2.6079206175746865,1.9448072630377806,Construction,0,1
12,642,639772.5826642908,0.6995828246325657,0.2689295656918166,Construction,0,0
14,625,1008265.4461806857,1.1923839617795953,2.8274239183853083,Construction,0,1
2,797,1068766.0835406557,3.2470166967849496,1.3891879089945343,Logistics & Transport,0,1
17,663,1147287.8130935614,2.348943476698689,3.004473238533919,Construction,0,1
14,726,910386.2416278868,1.2388580564315947,1.7083719358246778,Construction,0,0
13,320,1231222.8411211604,2.57203931344402,0.863446864981936,Logistics & Transport,0,0
9,706,1841532.6856824358,2.290329259885069,2.10138282089994,Logistics & Transport,0,1
15,635,756422.7698422527,2.004727099753845,0.6089677825860151,Construction,1,1
15,416,1465147.1032789007,3.428560924964251,1.8181027235046796,Professional Services,0,0
11,423,1794182.4858072528,2.5503613322225265,1.3374913619398976,Logistics & Transport,0,1
16,698,939159.587731877,1.626323329003738,3.6566423783785695,Construction,0,0
